# Directed graph (each unordered pair of nodes is saved once): web-Stanford.txt
# Stanford web graph from 2002
# Nodes: 281903 Edges: 2312497
# FromNodeId	ToNodeId
92583	105826
92583	106988
92583	112693
92583	113406
92583	116570
92583	122651
92583	122772
92583	124070
92583	125372
92583	129757
92583	129863
92583	131192
92583	132545
92583	134421
92583	134582
92583	136871
92583	137782
92583	147500
92583	152137
92583	152518
92583	152650
92583	153792
92583	158305
92583	159586
92583	162772
92583	164427
92583	164531
92583	164588
92583	169016
92583	169359
92583	169818
92583	170869
92583	172606
92583	175106
92583	176768
92583	181557
92583	182534
92583	183865
92583	189534
92583	189658
92583	193822
92583	193869
92583	193979
92583	200686
92583	204106
92583	204213
92583	204562
92583	205651
92583	207132
92583	207160
92583	210099
92583	210403
92583	211611
92583	214735
92583	216433
92583	216994
92583	217481
92583	218724
92583	219782
92583	222131
92583	224539
92583	224586
92583	225332
92583	228089
92583	228181
92583	228974
92583	233155
92583	233490
92583	234305
92583	234725
92583	242853
92583	243109
92583	245634
92583	247053
92583	250757
92583	251619
92583	252302
92583	252510
92583	253343
92583	254235
92583	256486
92583	257414
92583	257923
92583	258034
92583	259266
92583	264026
92583	265423
92583	265428
92583	277988
72193	238
72193	3725
72193	6368
72193	8261
72193	10650
72193	11992
72193	13524
72193	38783
72193	39258
72193	39472
72193	46341
72193	46415
72193	49269
72193	52878
72193	53682
72193	63033
72193	63070
72193	67196
72193	81065
72193	88941
72193	92468
72193	92583
72193	94310
72193	95082
72193	95139
72193	102680
72193	105708
72193	112693
72193	122772
72193	125372
72193	129863
72193	131192
72193	134421
72193	136871
72193	152650
72193	155376
72193	159681
72193	162720
72193	164481
72193	169062
72193	172606
72193	172800
72193	175106
72193	176857
72193	182573
72193	183865
72193	189534
72193	189658
72193	193822
72193	193932
72193	197420
72193	200062
72193	200869
72193	204562
72193	210099
72193	210403
72193	214735
72193	216433
72193	217275
72193	219782
72193	224539
72193	226411
72193	228053
72193	228181
72193	235317
72193	235427
72193	242573
72193	243109
72193	250757
72193	252421
72193	252460
72193	256298
72193	256486
72193	260838
72193	260917
72193	265428
72193	275337
38783	8261
38783	72193
38783	92583
38783	125372
38783	175106
38783	183865
38783	204562
38783	210403
38783	216433
38783	219782
38783	226411
38783	243109
38783	256298
38783	265428
8261	166057
8261	183865
8261	204562
8261	226411
8261	243109
8261	263771
8261	265428
89	25392
89	53911
89	65235
89	235195
235195	89
235195	93933
235195	102228
235195	214628
235195	251964
235195	263222
53911	13024
53911	251964
65235	89
65235	50476
65235	53911
65235	263222
25392	89
25392	53911
25392	130811
25392	214628
90	39603
90	56587
90	69256
90	102357
90	125118
90	140302
90	195814
90	211301
90	222920
90	226411
211301	69256
211301	226411
211301	268699
222920	90
222920	69256
195814	90
195814	140302
125118	268699
140302	90
140302	195814
140302	252095
102357	90
102357	78331
56587	90
39603	90
39603	226411
69256	2208
69256	9236
69256	13078
69256	19348
69256	25181
69256	26849
69256	39024
69256	45061
69256	73239
69256	75538
69256	84070
69256	90515
69256	92419
69256	121635
69256	138689
69256	139864
69256	145462
69256	150391
69256	160831
69256	167367
69256	169254
69256	183947
69256	216233
69256	226411
69256	229024
69256	245938
69256	247745
69256	256214
69256	258071
69256	266688
69256	273424
69256	274882
69256	277815
69256	279419
91	22789
91	32115
91	40117
91	60440
91	65185
91	96358
91	112742
91	115740
91	118244
91	140571
91	145892
91	151428
91	161890
91	184900
91	193566
91	199143
91	208542
91	213983
91	222873
91	248989
91	253689
91	254127
91	255054
91	258143
91	264982
258143	7621
258143	20343
258143	75417
258143	98593
258143	193134
258143	253495
258143	257610
253689	91
253689	38949
253689	52022
253689	60440
253689	96358
253689	112742
253689	118244
253689	145892
253689	151428
253689	156223
253689	161890
253689	185472
253689	208542
253689	222873
253689	273989
253689	280673
253689	280933
254127	91
254127	60440
254127	96358
254127	112742
254127	115740
254127	118244
254127	145416
254127	145892
254127	151428
254127	161890
254127	161978
254127	208542
254127	215945
254127	222873
254127	253689
254127	255054
255054	91
255054	1293
255054	6802
255054	38949
255054	52022
255054	60440
255054	73571
255054	96358
255054	112742
255054	138998
255054	145892
255054	151428
255054	156223
255054	161890
255054	179199
255054	185472
255054	197993
255054	199224
255054	208542
255054	218074
255054	222873
255054	257397
255054	273989
248989	91
248989	20967
248989	32833
248989	35353
248989	44149
248989	48533
248989	49147
248989	60440
248989	65185
248989	66945
248989	68059
248989	73685
248989	79433
248989	92277
248989	93565
248989	95415
248989	96358
248989	99727
248989	99918
248989	103429
248989	105245
248989	112742
248989	114388
248989	115740
248989	118244
248989	126779
248989	140571
248989	142934
248989	144594
248989	144760
248989	145892
248989	149983
248989	151428
248989	152830
248989	161890
248989	171709
248989	176316
248989	176374
248989	184900
248989	190288
248989	202300
248989	202402
248989	203359
248989	208209
248989	208542
248989	209963
248989	212637
248989	222873
248989	233184
248989	235562
248989	236666
248989	239227
248989	240938
248989	253689
248989	266083
248989	270217
248989	281245
248989	281384
264982	91
264982	20967
264982	48533
264982	60440
264982	68059
264982	79433
264982	84298
264982	84733
264982	87333
264982	93565
264982	96358
264982	99918
264982	105245
264982	112742
264982	118244
264982	124648
264982	126779
264982	142934
264982	145892
264982	151428
264982	161890
264982	167397
264982	178230
264982	195085
264982	208209
264982	208542
264982	209963
264982	212637
264982	222873
264982	223781
264982	234704
264982	247148
264982	270339
213983	91
213983	4112
213983	6567
213983	13451
213983	14324
213983	16038
213983	19190
213983	19246
213983	22511
213983	23700
213983	24460
213983	25575
213983	28140
213983	37501
213983	37730
213983	38949
213983	52022
213983	59084
213983	60440
213983	64593
213983	65463
213983	73929
213983	75094
213983	76809
213983	80921
213983	89616
213983	90515
213983	96358
213983	112742
213983	116967
213983	130374
213983	132693
213983	136261
213983	139062
213983	139138
213983	145892
213983	151428
213983	151532
213983	156223
213983	161890
213983	163675
213983	172665
213983	178979
213983	185472
213983	190842
213983	208542
213983	218031
213983	222873
213983	224312
213983	225245
213983	229800
213983	239085
213983	244315
213983	248115
213983	256524
213983	262489
213983	273989
213983	278598
222873	91
222873	60440
222873	96358
222873	97165
222873	112742
222873	118244
222873	145892
222873	151428
222873	156223
222873	161890
222873	184266
222873	185472
222873	202402
222873	207243
222873	208542
222873	215730
222873	273381
184900	3067
184900	38421
184900	67732
184900	103648
184900	108881
184900	138628
184900	215945
184900	225665
184900	226411
184900	234319
184900	250770
193566	91
193566	14344
193566	25307
193566	32115
193566	44149
193566	49147
193566	60440
193566	63121
193566	65185
193566	73176
193566	73685
193566	96358
193566	99727
193566	112742
193566	115775
193566	118244
193566	136704
193566	140571
193566	145892
193566	151428
193566	161890
193566	171709
193566	183526
193566	202300
193566	203359
193566	204482
193566	208542
193566	222873
193566	231265
193566	236666
193566	239227
193566	240938
193566	258143
199143	91
199143	13456
199143	17139
199143	29276
199143	32833
199143	35288
199143	35508
199143	45543
199143	58292
199143	60440
199143	79335
199143	85191
199143	95159
199143	96358
199143	104213
199143	112742
199143	118244
199143	144594
199143	145892
199143	151428
199143	161316
199143	161890
199143	175875
199143	201470
199143	203193
199143	204234
199143	208542
199143	209434
199143	222873
199143	234704
199143	253057
199143	255710
199143	265121
199143	267171
199143	270217
199143	271759
199143	278675
208542	91
208542	25126
208542	28140
208542	47352
208542	55197
208542	60440
208542	83203
208542	96358
208542	98564
208542	100770
208542	112742
208542	120861
208542	133747
208542	145892
208542	151428
208542	161890
208542	192120
208542	198821
208542	222873
208542	226411
208542	255694
161890	91
161890	8625
161890	38949
161890	52022
161890	60440
161890	96358
161890	112742
161890	118244
161890	144555
161890	145892
161890	148909
161890	151011
161890	151428
161890	155446
161890	159929
161890	164206
161890	170752
161890	175444
161890	185472
161890	199487
161890	205928
161890	208542
161890	211862
161890	217122
161890	222873
161890	223686
161890	231853
161890	236866
161890	239017
161890	242941
161890	248088
161890	251467
161890	258173
161890	263768
161890	268003
161890	271503
161890	273653
161890	273989
161890	278986
151428	91
151428	20537
151428	41235
151428	48276
151428	54592
151428	60440
151428	85191
151428	88352
151428	94556
151428	96358
151428	105607
151428	112742
151428	126779
151428	133566
151428	145892
151428	146436
151428	161890
151428	185472
151428	194841
151428	207212
151428	208542
151428	222873
151428	239703
151428	240049
151428	260762
145892	91
145892	38949
145892	41235
145892	60440
145892	87333
145892	96358
145892	99475
145892	101510
145892	112742
145892	118244
145892	151428
145892	161890
145892	169971
145892	178230
145892	207212
145892	208542
145892	221742
145892	222873
145892	223222
145892	249543
145892	253245
145892	261697
145892	280067
118244	91
118244	8625
118244	38949
118244	52022
118244	60440
118244	65580
118244	96358
118244	112742
118244	126899
118244	132068
118244	145892
118244	151428
118244	158944
118244	161890
118244	185472
118244	196980
118244	208542
118244	222873
118244	228028
118244	258143
118244	273989
140571	6407
140571	42940
140571	45661
140571	65185
140571	95829
140571	110857
140571	112022
140571	135114
140571	137878
140571	226411
140571	228642
140571	248816
140571	264246
140571	280933
115740	47471
115740	48062
115740	56327
115740	214289
115740	265333
96358	91
96358	11760
96358	60440
96358	72411
96358	112742
96358	118244
96358	145892
96358	151428
96358	161890
96358	203254
96358	208542
96358	222873
40117	91
40117	428
40117	1083
40117	2151
40117	6434
40117	19367
40117	20110
40117	20950
40117	23902
40117	25120
40117	42031
40117	44249
40117	44552
40117	52988
40117	57350
40117	58932
40117	59958
40117	60440
40117	65325
40117	77580
40117	77774
40117	85688
40117	96358
40117	105496
40117	112742
40117	114719
40117	115955
40117	118244
40117	129885
40117	133797
40117	140675
40117	141271
40117	141577
40117	145505
40117	145892
40117	151428
40117	152491
40117	161494
40117	161890
40117	166561
40117	167745
40117	189272
40117	190869
40117	201348
40117	202203
40117	208542
40117	208567
40117	210313
40117	213507
40117	221745
40117	222873
40117	226898
40117	227430
40117	234737
40117	241477
40117	249646
40117	252737
40117	252746
40117	257344
40117	268285
40117	271119
40117	277845
40117	281007
65185	33934
65185	43397
65185	53738
65185	64411
65185	65035
65185	98401
65185	100682
65185	105736
65185	106376
65185	128016
65185	130367
65185	180750
65185	192404
65185	219358
65185	235602
65185	235775
65185	253115
65185	260815
65185	276249
65185	281175
60440	91
60440	3198
60440	13456
60440	21481
60440	38949
60440	39867
60440	40117
60440	45313
60440	59061
60440	70898
60440	83571
60440	96358
60440	101510
60440	112742
60440	118244
60440	145892
60440	151428
60440	161890
60440	175875
60440	199143
60440	208542
60440	221742
60440	222873
60440	223222
60440	224044
32115	91
32115	13078
32115	26210
32115	38949
32115	52022
32115	60440
32115	76689
32115	85191
32115	94734
32115	96358
32115	96932
32115	97083
32115	98646
32115	103930
32115	112439
32115	112742
32115	132984
32115	145892
32115	151428
32115	156223
32115	161890
32115	184900
32115	185472
32115	208542
32115	221742
32115	222873
32115	223222
32115	273989
22789	91
22789	17139
22789	20841
22789	32833
22789	35353
22789	45543
22789	60440
22789	96358
22789	99918
22789	112038
22789	112742
22789	118244
22789	123881
22789	124303
22789	145892
22789	151428
22789	152830
22789	161890
22789	174604
22789	176316
22789	190288
22789	208542
22789	210470
22789	222873
22789	235562
22789	266083
22789	281245
22789	281384
92	6475
92	15487
6475	92
6475	30976
15487	92
15487	13028
93	25388
93	65179
93	65238
93	122148
122148	94440
122148	94527
65179	93
65179	177
65179	50670
65179	56088
65179	90591
65179	94440
65179	260899
65238	93
65238	177
65238	50475
65238	122148
25388	93
25388	50670
25388	122148
25388	212271
94	148889
148889	40541
148889	51841
148889	113638
148889	131899
148889	140167
148889	171390
148889	191123
148889	198033
148889	203887
148889	225412
148889	226411
148889	231111
148889	235899
148889	248050
148889	258580
148889	277286
95	50785
95	60210
95	89073
95	93989
95	217283
217283	95
217283	6474
217283	13023
217283	15494
217283	26449
217283	28702
217283	30989
217283	32104
217283	60210
217283	61882
217283	68236
217283	89073
217283	92117
217283	93989
217283	95548
217283	97737
217283	103350
217283	165023
93989	60210
60210	4518
60210	14475
60210	16937
60210	33132
60210	41539
60210	50785
60210	89073
60210	93989
60210	104294
60210	118111
60210	158108
60210	169612
60210	202952
60210	212918
50785	89073
50785	93989
96	186750
96	225872
97	50785
97	60210
97	89073
97	93989
97	164027
164027	97
164027	32104
164027	37391
164027	40017
164027	46484
164027	57118
164027	59657
164027	60210
164027	61884
164027	68233
164027	89073
164027	93989
164027	111997
164027	122303
164027	165023
98	209160
209160	98
209160	100599
209160	118161
209160	177723
209160	200839
209160	213765
209160	223864
99	6471
99	15498
99	67756
99	69358
99	241454
6471	99
6471	30986
6471	67756
6471	69358
6471	241454
15498	99
15498	13020
15498	67756
15498	69358
15498	241454
100	61511
100	176659
176659	201501
176659	278481
61511	68327
101	14628
101	17781
101	38499
101	62478
101	77999
101	96745
101	104657
101	120708
101	131346
101	137295
101	137632
101	168274
101	176098
101	176790
101	181701
101	183004
101	212296
101	218757
101	221087
101	229139
101	247241
101	250751
101	259455
101	268537
250751	101
250751	14628
250751	16540
250751	17781
250751	38499
250751	58403
250751	60553
250751	62478
250751	77999
250751	96745
250751	104657
250751	120708
250751	128549
250751	131346
250751	137295
250751	137632
250751	168274
250751	176098
250751	176790
250751	178770
250751	181701
250751	183004
250751	206599
250751	212296
250751	218757
250751	221087
250751	229139
250751	247241
250751	259455
250751	262289
250751	268537
268537	6001
268537	14628
268537	17781
268537	44173
268537	62478
268537	77999
268537	96745
268537	100833
268537	120708
268537	131048
268537	131346
268537	137632
268537	156987
268537	168274
268537	169983
268537	176790
268537	181701
268537	183004
268537	203466
268537	216194
268537	218757
268537	221087
268537	229139
268537	229715
268537	247241
268537	253408
268537	259455
212296	101
212296	14628
212296	17781
212296	29723
212296	38499
212296	62478
212296	77999
212296	96745
212296	104657
212296	120708
212296	131346
212296	137295
212296	137632
212296	168274
212296	176098
212296	176790
212296	181701
212296	183004
212296	195514
212296	218757
212296	221087
212296	229139
212296	247241
212296	250751
212296	259455
212296	268537
218757	14628
218757	17781
218757	62478
218757	77999
218757	96745
218757	120708
218757	131346
218757	137632
218757	168274
218757	176790
218757	181701
218757	183004
218757	221087
218757	229139
218757	247241
218757	259455
218757	268537
229139	101
229139	14628
229139	17781
229139	38499
229139	62478
229139	77999
229139	96745
229139	104657
229139	120708
229139	131346
229139	137295
229139	137632
229139	168274
229139	176098
229139	176790
229139	181701
229139	183004
229139	212296
229139	218757
229139	221087
229139	247241
229139	250751
229139	259455
229139	268537
176098	101
176098	14628
176098	17781
176098	38499
176098	60016
176098	62478
176098	77999
176098	96745
176098	104657
176098	120708
176098	131346
176098	137295
176098	137632
176098	168274
176098	176790
176098	181701
176098	183004
176098	185260
176098	212296
176098	218757
176098	221087
176098	229139
176098	247241
176098	250751
176098	259455
176098	268537
176098	273088
168274	101
168274	14628
168274	17781
168274	38499
168274	50957
168274	59077
168274	62478
168274	77999
168274	96745
168274	104657
168274	118370
168274	120708
168274	131346
168274	137295
168274	137632
168274	150968
168274	163052
168274	176098
168274	176790
168274	181701
168274	183004
168274	187424
168274	212296
168274	218757
168274	221087
168274	225939
168274	229139
168274	247241
168274	250751
168274	259455
168274	268537
168274	268612
137295	101
137295	14628
137295	17781
137295	38499
137295	62478
137295	77999
137295	96745
137295	104657
137295	120708
137295	130945
137295	131346
137295	137632
137295	168274
137295	176098
137295	176790
137295	181701
137295	183004
137295	212296
137295	218757
137295	221087
137295	229139
137295	247241
137295	250751
137295	259455
137295	268537
131346	14628
131346	17781
131346	62478
131346	77999
131346	96745
131346	120708
131346	137632
131346	168274
131346	176790
131346	181701
131346	183004
131346	187424
131346	218757
131346	221087
131346	229139
131346	247241
131346	259455
131346	268537
104657	101
104657	2179
104657	14628
104657	17781
104657	36241
104657	38499
104657	62478
104657	62741
104657	77837
104657	77999
104657	96745
104657	120708
104657	125596
104657	131346
104657	137295
104657	137632
104657	163247
104657	168274
104657	176098
104657	176790
104657	181206
104657	181701
104657	183004
104657	212296
104657	218757
104657	221087
104657	229139
104657	244920
104657	247241
104657	250751
104657	259455
104657	268537
38499	101
38499	14628
38499	17781
38499	62478
38499	66846
38499	77999
38499	78641
38499	96745
38499	104657
38499	107301
38499	120708
38499	131346
38499	137295
38499	137632
38499	168274
38499	176098
38499	176790
38499	181701
38499	183004
38499	208924
38499	212296
38499	218757
38499	221087
38499	229139
38499	247241
38499	250751
38499	259455
38499	268537
14628	17781
14628	59077
14628	62478
14628	77999
14628	96745
14628	118370
14628	120708
14628	131346
14628	137632
14628	150968
14628	163052
14628	168274
14628	176790
14628	181701
14628	183004
14628	218757
14628	221087
14628	225939
14628	229139
14628	247241
14628	259455
14628	268537
102	7447
102	12569
102	17217
102	25448
102	34573
102	37125
102	38342
102	71996
102	81435
102	86437
102	93900
102	102533
102	105607
102	113522
102	138827
102	139343
102	156788
102	156828
102	162822
102	167050
102	167295
102	170067
102	174356
102	179974
102	190554
102	198090
102	204783
102	205713
102	214128
102	226411
102	228612
102	234704
102	245659
102	251636
102	255744
102	264776
251636	12282
251636	25448
251636	34573
251636	37125
251636	38342
251636	70999
251636	81435
251636	86437
251636	86723
251636	94983
251636	97358
251636	105607
251636	113522
251636	136617
251636	139343
251636	141249
251636	156788
251636	156828
251636	167295
251636	170067
251636	170421
251636	174356
251636	198090
251636	199004
251636	204783
251636	208258
251636	214128
251636	226411
251636	234704
251636	237273
251636	243935
251636	245659
251636	272488
251636	272699
264776	422
264776	6331
264776	12387
264776	26523
264776	34573
264776	38342
264776	44247
264776	51917
264776	64270
264776	81435
264776	84375
264776	86917
264776	88429
264776	91981
264776	97380
264776	101849
264776	105607
264776	108987
264776	131385
264776	136354
264776	155784
264776	162124
264776	167295
264776	168570
264776	170522
264776	195857
264776	198090
264776	203008
264776	214128
264776	226411
264776	232056
264776	234583
264776	234704
264776	237435
264776	243784
264776	245659
255744	422
255744	6331
255744	12387
255744	26523
255744	34573
255744	38342
255744	44247
255744	51917
255744	64270
255744	81435
255744	84375
255744	86917
255744	88429
255744	91981
255744	97380
255744	101849
255744	105607
255744	108987
255744	131385
255744	136354
255744	155784
255744	162124
255744	167295
255744	168570
255744	170522
255744	195857
255744	198090
255744	203008
255744	214128
255744	226411
255744	232056
255744	234583
255744	234704
255744	237435
255744	243784
255744	245659
228612	422
228612	6331
228612	12387
228612	26523
228612	34573
228612	38342
228612	44247
228612	51917
228612	64270
228612	81435
228612	84375
228612	86917
228612	88429
228612	91981
228612	97380
228612	101849
228612	105607
228612	108987
228612	131385
228612	136354
228612	155784
228612	162124
228612	167295
228612	168570
228612	170522
228612	195857
228612	198090
228612	203008
228612	214128
228612	226411
228612	232056
228612	234583
228612	234704
228612	237435
228612	243784
228612	245659
204783	25448
204783	34573
204783	37125
204783	38342
204783	55672
204783	60753
204783	62453
204783	65253
204783	73165
204783	81435
204783	86437
204783	105607
204783	110609
204783	113522
204783	117094
204783	137078
204783	139343
204783	155835
204783	156788
204783	156828
204783	167295
204783	169512
204783	170067
204783	172187
204783	174356
204783	198090
204783	214128
204783	226411
204783	234704
204783	245659
204783	251636
204783	274897
204783	279168
179974	422
179974	6331
179974	12387
179974	26523
179974	34573
179974	38342
179974	44247
179974	51917
179974	64270
179974	81435
179974	84375
179974	86917
179974	88429
179974	91981
179974	97380
179974	101849
179974	105607
179974	108987
179974	131385
179974	136354
179974	155784
179974	162124
179974	167295
179974	168570
179974	170522
179974	195857
179974	198090
179974	203008
179974	214128
179974	226411
179974	232056
179974	234583
179974	234704
179974	237435
179974	243784
179974	245659
190554	422
190554	6331
190554	12387
190554	26523
190554	34573
190554	38342
190554	44247
190554	51917
190554	64270
190554	81435
190554	84375
190554	86917
190554	88429
190554	91981
190554	97380
190554	101849
190554	105607
190554	108987
190554	131385
190554	136354
190554	155784
190554	162124
190554	167295
190554	168570
190554	170522
190554	195857
190554	198090
190554	203008
190554	214128
190554	226411
190554	232056
190554	234583
190554	234704
190554	237435
190554	243784
190554	245659
205713	422
205713	6331
205713	12387
205713	26523
205713	34573
205713	38342
205713	44247
205713	51917
205713	64270
205713	81435
205713	84375
205713	86917
205713	88429
205713	91981
205713	97380
205713	101849
205713	105607
205713	108987
205713	131385
205713	136354
205713	155784
205713	162124
205713	167295
205713	168570
205713	170522
205713	195857
205713	198090
205713	203008
205713	214128
205713	226411
205713	232056
205713	234583
205713	234704
205713	237435
205713	243784
205713	245659
156788	22250
156788	32863
156788	34573
156788	34868
156788	38342
156788	57569
156788	80897
156788	81435
156788	92038
156788	96586
156788	105607
156788	109275
156788	122283
156788	125816
156788	134687
156788	139191
156788	152128
156788	154225
156788	160627
156788	167295
156788	198090
156788	199371
156788	207559
156788	214128
156788	225376
156788	226411
156788	233464
156788	234704
156788	240877
156788	245659
156788	246674
156788	253805
156788	263660
156788	277191
156788	278140
156828	6667
156828	25448
156828	34573
156828	37125
156828	38342
156828	81435
156828	86437
156828	105607
156828	107940
156828	113522
156828	126839
156828	131349
156828	139343
156828	154261
156828	156788
156828	167295
156828	170067
156828	174027
156828	174356
156828	194011
156828	198090
156828	204494
156828	204783
156828	214128
156828	226411
156828	227576
156828	234704
156828	236097
156828	243023
156828	245659
156828	251636
156828	272154
156828	273448
156828	279771
170067	25448
170067	30011
170067	34573
170067	37125
170067	38342
170067	59242
170067	59419
170067	81435
170067	86437
170067	105607
170067	113522
170067	115374
170067	119604
170067	139343
170067	156788
170067	156828
170067	167295
170067	174356
170067	177747
170067	178473
170067	184468
170067	192467
170067	198090
170067	204003
170067	204783
170067	214128
170067	216617
170067	226411
170067	234704
170067	239145
170067	245659
170067	251636
170067	258022
170067	269695
174356	25448
174356	34573
174356	37125
174356	38342
174356	44102
174356	59915
174356	62890
174356	65592
174356	81435
174356	86437
174356	98682
174356	100949
174356	105488
174356	105607
174356	113522
174356	139343
174356	156788
174356	156828
174356	158241
174356	159166
174356	167295
174356	167324
174356	169518
174356	170067
174356	198090
174356	204783
174356	214128
174356	226411
174356	234704
174356	242772
174356	245659
174356	251636
174356	272603
174356	276038
167050	422
167050	6331
167050	12387
167050	26523
167050	34573
167050	38342
167050	44247
167050	51917
167050	64270
167050	81435
167050	84375
167050	86917
167050	88429
167050	91981
167050	97380
167050	101849
167050	105607
167050	108987
167050	131385
167050	136354
167050	155784
167050	162124
167050	167295
167050	168570
167050	170522
167050	195857
167050	198090
167050	203008
167050	214128
167050	226411
167050	232056
167050	234583
167050	234704
167050	237435
167050	243784
167050	245659
162822	422
162822	6331
162822	12387
162822	26523
162822	34573
162822	38342
162822	44247
162822	51917
162822	64270
162822	81435
162822	84375
162822	86917
162822	88429
162822	91981
162822	97380
162822	101849
162822	105607
162822	108987
162822	131385
162822	136354
162822	155784
162822	162124
162822	167295
162822	168570
162822	170522
162822	195857
162822	198090
162822	203008
162822	214128
162822	226411
162822	232056
162822	234583
162822	234704
162822	237435
162822	243784
162822	245659
113522	25448
113522	34573
113522	37125
113522	38342
113522	55672
113522	60753
113522	62453
113522	65253
113522	73165
113522	81435
113522	86437
113522	105607
113522	110609
113522	117094
113522	137078
113522	139343
113522	155835
113522	156788
113522	156828
113522	167295
113522	169512
113522	170067
113522	172187
113522	174356
113522	198090
113522	204783
113522	214128
113522	226411
113522	234704
113522	245659
113522	251636
113522	274897
113522	279168
139343	22250
139343	34547
139343	34573
139343	34868
139343	38342
139343	57517
139343	80897
139343	81435
139343	92038
139343	96586
139343	105607
139343	113528
139343	113955
139343	114618
139343	121557
139343	122283
139343	125816
139343	140645
139343	152461
139343	154225
139343	167295
139343	177525
139343	181944
139343	183545
139343	198090
139343	214128
139343	224079
139343	225376
139343	226411
139343	227399
139343	234704
139343	245659
139343	246674
139343	266470
139343	278140
138827	7447
138827	12569
138827	17217
138827	25448
138827	34573
138827	37125
138827	38342
138827	71996
138827	81435
138827	86437
138827	93900
138827	102533
138827	105607
138827	113522
138827	139343
138827	156788
138827	156828
138827	162822
138827	167050
138827	167295
138827	170067
138827	174356
138827	179974
138827	190554
138827	198090
138827	204783
138827	205713
138827	214128
138827	226411
138827	228612
138827	234704
138827	245659
138827	251636
138827	255744
138827	264776
86437	25448
86437	34573
86437	37125
86437	38342
86437	44102
86437	59915
86437	62890
86437	65592
86437	81435
86437	98682
86437	100949
86437	105488
86437	105607
86437	113522
86437	139343
86437	156788
86437	156828
86437	158241
86437	159166
86437	167295
86437	167324
86437	169518
86437	170067
86437	174356
86437	198090
86437	204783
86437	214128
86437	226411
86437	234704
86437	242772
86437	245659
86437	251636
86437	272603
86437	276038
71996	422
71996	6331
71996	12387
71996	26523
71996	34573
71996	38342
71996	44247
71996	51917
71996	64270
71996	81435
71996	84375
71996	86917
71996	88429
71996	91981
71996	97380
71996	101849
71996	105607
71996	108987
71996	131385
71996	136354
71996	155784
71996	162124
71996	167295
71996	168570
71996	170522
71996	195857
71996	198090
71996	203008
71996	214128
71996	226411
71996	232056
71996	234583
71996	234704
71996	237435
71996	243784
71996	245659
93900	422
93900	6331
93900	12387
93900	26523
93900	34573
93900	38342
93900	44247
93900	51917
93900	64270
93900	81435
93900	84375
93900	86917
93900	88429
93900	91981
93900	97380
93900	101849
93900	105607
93900	108987
93900	131385
93900	136354
93900	155784
93900	162124
93900	167295
93900	168570
93900	170522
93900	195857
93900	198090
93900	203008
93900	214128
93900	226411
93900	232056
93900	234583
93900	234704
93900	237435
93900	243784
93900	245659
102533	422
102533	6331
102533	12387
102533	26523
102533	34573
102533	38342
102533	44247
102533	51917
102533	64270
102533	81435
102533	84375
102533	86917
102533	88429
102533	91981
102533	97380
102533	101849
102533	105607
102533	108987
102533	131385
102533	136354
102533	155784
102533	162124
102533	167295
102533	168570
102533	170522
102533	195857
102533	198090
102533	203008
102533	214128
102533	226411
102533	232056
102533	234583
102533	234704
102533	237435
102533	243784
102533	245659
37125	25448
37125	33338
37125	34573
37125	38342
37125	47512
37125	51882
37125	81435
37125	86437
37125	89383
37125	99436
37125	105607
37125	113522
37125	135051
37125	139343
37125	156788
37125	156828
37125	167295
37125	170067
37125	174356
37125	185300
37125	185460
37125	193914
37125	198090
37125	204783
37125	214128
37125	226411
37125	234704
37125	245659
37125	251121
37125	251636
37125	261678
37125	268664
37125	276775
37125	279635
25448	29640
25448	34573
25448	37125
25448	38342
25448	45761
25448	54884
25448	54983
25448	81435
25448	86437
25448	105607
25448	109269
25448	113522
25448	116709
25448	117245
25448	121692
25448	139343
25448	156788
25448	156828
25448	167295
25448	170067
25448	174356
25448	177671
25448	181837
25448	190134
25448	198090
25448	204783
25448	209272
25448	214128
25448	218499
25448	225608
25448	226411
25448	234704
25448	245659
25448	251636
17217	422
17217	6331
17217	12387
17217	26523
17217	34573
17217	38342
17217	44247
17217	51917
17217	64270
17217	81435
17217	84375
17217	86917
17217	88429
17217	91981
17217	97380
17217	101849
17217	105607
17217	108987
17217	131385
17217	136354
17217	155784
17217	162124
17217	167295
17217	168570
17217	170522
17217	195857
17217	198090
17217	203008
17217	214128
17217	226411
17217	232056
17217	234583
17217	234704
17217	237435
17217	243784
17217	245659
12569	422
12569	6331
12569	12387
12569	26523
12569	34573
12569	38342
12569	44247
12569	51917
12569	64270
12569	81435
12569	84375
12569	86917
12569	88429
12569	91981
12569	97380
12569	101849
12569	105607
12569	108987
12569	131385
12569	136354
12569	155784
12569	162124
12569	167295
12569	168570
12569	170522
12569	195857
12569	198090
12569	203008
12569	214128
12569	226411
12569	232056
12569	234583
12569	234704
12569	237435
12569	243784
12569	245659
7447	422
7447	6331
7447	12387
7447	26523
7447	34573
7447	38342
7447	44247
7447	51917
7447	64270
7447	81435
7447	84375
7447	86917
7447	88429
7447	91981
7447	97380
7447	101849
7447	105607
7447	108987
7447	131385
7447	136354
7447	155784
7447	162124
7447	167295
7447	168570
7447	170522
7447	195857
7447	198090
7447	203008
7447	214128
7447	226411
7447	232056
7447	234583
7447	234704
7447	237435
7447	243784
7447	245659
103	119479
103	133182
133182	103
133182	6311
133182	79005
133182	110102
133182	119479
133182	168141
133182	202483
133182	260738
